vtx-C05-0-0-0	Δ = 0	bi.bi = 0	b0.bi = 0	1 x (irr-C5-55)
vtx-C05-547-22-20	Δ = 547	bi.bi = 22	b0.bi = 20	3 x (irr-C5-10) + 3 x (irr-C5-44) + 2 x (irr-C5-55) + 3 x (irr-C5-110)
vtx-C05-547-25-21	Δ = 547	bi.bi = 25	b0.bi = 21	3 x (irr-C5-10) + 3 x (irr-C5-44) + 3 x (irr-C5-55) + 1 x (irr-C5-110) + 1 x (irr-C5-165)
vtx-C05-547-37-25	Δ = 547	bi.bi = 37	b0.bi = 25	3 x (irr-C5-10) + 3 x (irr-C5-44) + 1 x (irr-C5-220-h) + 2 x (irr-C5-165)
vtx-C05-548-16-16	Δ = 548	bi.bi = 16	b0.bi = 16	24 x (irr-C5-10) + 3 x (irr-C5-44) + 1 x (irr-C5-55) + 1 x (irr-C5-132-h) + 1 x (irr-C5-110)
vtx-C05-549-12-14	Δ = 549	bi.bi = 12	b0.bi = 14	34 x (irr-C5-10) + 1 x (irr-C5-44) + 2 x (irr-C5-110)
vtx-C05-549-15-15	Δ = 549	bi.bi = 15	b0.bi = 15	34 x (irr-C5-10) + 1 x (irr-C5-44) + 1 x (irr-C5-55) + 1 x (irr-C5-165)
vtx-C05-549-26-20	Δ = 549	bi.bi = 26	b0.bi = 20	18 x (irr-C5-10) + 3 x (irr-C5-44) + 2 x (irr-C5-132-h) + 1 x (irr-C5-320-h)
vtx-C05-549-28-22-a	Δ = 549	bi.bi = 28	b0.bi = 22	1 x (irr-C5-10) + 4 x (irr-C5-44) + 4 x (irr-C5-55) + 3 x (irr-C5-132-h)
vtx-C05-549-28-22-b	Δ = 549	bi.bi = 28	b0.bi = 22	7 x (irr-C5-10) + 1 x (irr-C5-44) + 3 x (irr-C5-110) + 1 x (irr-C5-320-h)
vtx-C05-549-31-23	Δ = 549	bi.bi = 31	b0.bi = 23	7 x (irr-C5-10) + 1 x (irr-C5-44) + 1 x (irr-C5-55) + 1 x (irr-C5-110) + 1 x (irr-C5-320-h) + 1 x (irr-C5-165)
vtx-C05-549-37-25	Δ = 549	bi.bi = 37	b0.bi = 25	1 x (irr-C5-10) + 4 x (irr-C5-44) + 3 x (irr-C5-132-h) + 1 x (irr-C5-110) + 1 x (irr-C5-220-h)
vtx-C05-550-24-20	Δ = 550	bi.bi = 24	b0.bi = 20	11 x (irr-C5-10) + 2 x (irr-C5-44) + 3 x (irr-C5-55) + 2 x (irr-C5-132-h) + 1 x (irr-C5-110)
vtx-C05-550-26-22	Δ = 550	bi.bi = 26	b0.bi = 22	3 x (irr-C5-55) + 4 x (irr-C5-110)
vtx-C05-550-29-23	Δ = 550	bi.bi = 29	b0.bi = 23	4 x (irr-C5-55) + 2 x (irr-C5-110) + 1 x (irr-C5-165)
vtx-C05-550-32-24	Δ = 550	bi.bi = 32	b0.bi = 24	5 x (irr-C5-55) + 2 x (irr-C5-165)
vtx-C05-550-36-24	Δ = 550	bi.bi = 36	b0.bi = 24	11 x (irr-C5-10) + 2 x (irr-C5-44) + 2 x (irr-C5-132-h) + 1 x (irr-C5-220-h) + 1 x (irr-C5-165)
vtx-C05-550-38-26	Δ = 550	bi.bi = 38	b0.bi = 26	3 x (irr-C5-110) + 1 x (irr-C5-220-h) + 1 x (irr-C5-165)
vtx-C05-550-41-27-a	Δ = 550	bi.bi = 41	b0.bi = 27	1 x (irr-C5-55) + 1 x (irr-C5-110) + 1 x (irr-C5-220-h) + 2 x (irr-C5-165)
vtx-C05-550-41-27-b	Δ = 550	bi.bi = 41	b0.bi = 27	1 x (irr-C5-10) + 1 x (irr-C5-44) + 1 x (irr-C5-132-h) + 2 x (irr-C5-320-h) + 1 x (irr-C5-165)
vtx-C05-551-20-18	Δ = 551	bi.bi = 20	b0.bi = 18	21 x (irr-C5-10) + 2 x (irr-C5-55) + 1 x (irr-C5-132-h) + 2 x (irr-C5-110)
vtx-C05-551-23-19	Δ = 551	bi.bi = 23	b0.bi = 19	21 x (irr-C5-10) + 3 x (irr-C5-55) + 1 x (irr-C5-132-h) + 1 x (irr-C5-165)
vtx-C05-551-34-24	Δ = 551	bi.bi = 34	b0.bi = 24	5 x (irr-C5-10) + 2 x (irr-C5-44) + 2 x (irr-C5-55) + 3 x (irr-C5-132-h) + 1 x (irr-C5-320-h)
vtx-C05-552-14-14	Δ = 552	bi.bi = 14	b0.bi = 14	42 x (irr-C5-10) + 1 x (irr-C5-55) + 2 x (irr-C5-132-h)
vtx-C05-552-30-22	Δ = 552	bi.bi = 30	b0.bi = 22	15 x (irr-C5-10) + 1 x (irr-C5-55) + 2 x (irr-C5-132-h) + 1 x (irr-C5-110) + 1 x (irr-C5-320-h)
vtx-C05-553-35-23	Δ = 553	bi.bi = 35	b0.bi = 23	19 x (irr-C5-10) + 1 x (irr-C5-44) + 4 x (irr-C5-132-h) + 1 x (irr-C5-220-h)
vtx-C05-553-40-26	Δ = 553	bi.bi = 40	b0.bi = 26	9 x (irr-C5-10) + 3 x (irr-C5-132-h) + 2 x (irr-C5-320-h)
vtx-C05-555-43-27	Δ = 555	bi.bi = 43	b0.bi = 27	6 x (irr-C5-10) + 2 x (irr-C5-55) + 5 x (irr-C5-132-h) + 1 x (irr-C5-220-h)
vtx-C05-565-15-17	Δ = 565	bi.bi = 15	b0.bi = 17	7 x (irr-C5-10) + 10 x (irr-C5-44) + 1 x (irr-C5-110)
vtx-C05-568-19-19	Δ = 568	bi.bi = 19	b0.bi = 19	4 x (irr-C5-10) + 7 x (irr-C5-44) + 1 x (irr-C5-55) + 2 x (irr-C5-110)
vtx-C05-568-22-20	Δ = 568	bi.bi = 22	b0.bi = 20	4 x (irr-C5-10) + 7 x (irr-C5-44) + 2 x (irr-C5-55) + 1 x (irr-C5-165)
vtx-C05-569-13-15	Δ = 569	bi.bi = 13	b0.bi = 15	25 x (irr-C5-10) + 7 x (irr-C5-44) + 1 x (irr-C5-132-h)
vtx-C05-570-28-22	Δ = 570	bi.bi = 28	b0.bi = 22	8 x (irr-C5-10) + 5 x (irr-C5-44) + 1 x (irr-C5-320-h) + 1 x (irr-C5-165)
vtx-C05-571-21-19	Δ = 571	bi.bi = 21	b0.bi = 19	12 x (irr-C5-10) + 6 x (irr-C5-44) + 2 x (irr-C5-55) + 2 x (irr-C5-132-h)
vtx-C05-571-23-21	Δ = 571	bi.bi = 23	b0.bi = 21	1 x (irr-C5-10) + 4 x (irr-C5-44) + 2 x (irr-C5-55) + 3 x (irr-C5-110)
vtx-C05-571-26-22	Δ = 571	bi.bi = 26	b0.bi = 22	1 x (irr-C5-10) + 4 x (irr-C5-44) + 3 x (irr-C5-55) + 1 x (irr-C5-110) + 1 x (irr-C5-165)
vtx-C05-571-38-26	Δ = 571	bi.bi = 38	b0.bi = 26	1 x (irr-C5-10) + 4 x (irr-C5-44) + 1 x (irr-C5-220-h) + 2 x (irr-C5-165)
vtx-C05-572-17-17	Δ = 572	bi.bi = 17	b0.bi = 17	22 x (irr-C5-10) + 4 x (irr-C5-44) + 1 x (irr-C5-55) + 1 x (irr-C5-132-h) + 1 x (irr-C5-110)
vtx-C05-573-13-15	Δ = 573	bi.bi = 13	b0.bi = 15	32 x (irr-C5-10) + 2 x (irr-C5-44) + 2 x (irr-C5-110)
vtx-C05-573-16-16	Δ = 573	bi.bi = 16	b0.bi = 16	32 x (irr-C5-10) + 2 x (irr-C5-44) + 1 x (irr-C5-55) + 1 x (irr-C5-165)
vtx-C05-573-27-21	Δ = 573	bi.bi = 27	b0.bi = 21	16 x (irr-C5-10) + 4 x (irr-C5-44) + 2 x (irr-C5-132-h) + 1 x (irr-C5-320-h)
vtx-C05-573-29-23	Δ = 573	bi.bi = 29	b0.bi = 23	5 x (irr-C5-10) + 2 x (irr-C5-44) + 3 x (irr-C5-110) + 1 x (irr-C5-320-h)
vtx-C05-573-32-24	Δ = 573	bi.bi = 32	b0.bi = 24	5 x (irr-C5-10) + 2 x (irr-C5-44) + 1 x (irr-C5-55) + 1 x (irr-C5-110) + 1 x (irr-C5-320-h) + 1 x (irr-C5-165)
vtx-C05-574-25-21	Δ = 574	bi.bi = 25	b0.bi = 21	9 x (irr-C5-10) + 3 x (irr-C5-44) + 3 x (irr-C5-55) + 2 x (irr-C5-132-h) + 1 x (irr-C5-110)
vtx-C05-574-37-25	Δ = 574	bi.bi = 37	b0.bi = 25	9 x (irr-C5-10) + 3 x (irr-C5-44) + 2 x (irr-C5-132-h) + 1 x (irr-C5-220-h) + 1 x (irr-C5-165)
vtx-C05-575-21-19	Δ = 575	bi.bi = 21	b0.bi = 19	19 x (irr-C5-10) + 1 x (irr-C5-44) + 2 x (irr-C5-55) + 1 x (irr-C5-132-h) + 2 x (irr-C5-110)
vtx-C05-575-24-20	Δ = 575	bi.bi = 24	b0.bi = 20	19 x (irr-C5-10) + 1 x (irr-C5-44) + 3 x (irr-C5-55) + 1 x (irr-C5-132-h) + 1 x (irr-C5-165)
vtx-C05-575-35-25	Δ = 575	bi.bi = 35	b0.bi = 25	3 x (irr-C5-10) + 3 x (irr-C5-44) + 2 x (irr-C5-55) + 3 x (irr-C5-132-h) + 1 x (irr-C5-320-h)
vtx-C05-576-15-15	Δ = 576	bi.bi = 15	b0.bi = 15	40 x (irr-C5-10) + 1 x (irr-C5-44) + 1 x (irr-C5-55) + 2 x (irr-C5-132-h)
vtx-C05-576-31-23	Δ = 576	bi.bi = 31	b0.bi = 23	13 x (irr-C5-10) + 1 x (irr-C5-44) + 1 x (irr-C5-55) + 2 x (irr-C5-132-h) + 1 x (irr-C5-110) + 1 x (irr-C5-320-h)
vtx-C05-577-29-23	Δ = 577	bi.bi = 29	b0.bi = 23	6 x (irr-C5-10) + 4 x (irr-C5-55) + 2 x (irr-C5-132-h) + 2 x (irr-C5-110)
vtx-C05-577-32-24	Δ = 577	bi.bi = 32	b0.bi = 24	6 x (irr-C5-10) + 5 x (irr-C5-55) + 2 x (irr-C5-132-h) + 1 x (irr-C5-165)
vtx-C05-577-36-24	Δ = 577	bi.bi = 36	b0.bi = 24	17 x (irr-C5-10) + 2 x (irr-C5-44) + 4 x (irr-C5-132-h) + 1 x (irr-C5-220-h)
vtx-C05-577-38-26	Δ = 577	bi.bi = 38	b0.bi = 26	6 x (irr-C5-10) + 2 x (irr-C5-132-h) + 3 x (irr-C5-110) + 1 x (irr-C5-220-h)
vtx-C05-577-41-27-a	Δ = 577	bi.bi = 41	b0.bi = 27	7 x (irr-C5-10) + 1 x (irr-C5-44) + 3 x (irr-C5-132-h) + 2 x (irr-C5-320-h)
vtx-C05-577-41-27-b	Δ = 577	bi.bi = 41	b0.bi = 27	6 x (irr-C5-10) + 1 x (irr-C5-55) + 2 x (irr-C5-132-h) + 1 x (irr-C5-110) + 1 x (irr-C5-220-h) + 1 x (irr-C5-165)
vtx-C05-578-23-19	Δ = 578	bi.bi = 23	b0.bi = 19	27 x (irr-C5-10) + 3 x (irr-C5-55) + 3 x (irr-C5-132-h)
vtx-C05-578-39-27	Δ = 578	bi.bi = 39	b0.bi = 27	3 x (irr-C5-55) + 3 x (irr-C5-132-h) + 1 x (irr-C5-110) + 1 x (irr-C5-320-h)
vtx-C05-578-51-31	Δ = 578	bi.bi = 51	b0.bi = 31	3 x (irr-C5-132-h) + 1 x (irr-C5-220-h) + 1 x (irr-C5-320-h) + 1 x (irr-C5-165)
vtx-C05-579-44-28	Δ = 579	bi.bi = 44	b0.bi = 28	4 x (irr-C5-10) + 1 x (irr-C5-44) + 2 x (irr-C5-55) + 5 x (irr-C5-132-h) + 1 x (irr-C5-220-h)
vtx-C05-589-16-18	Δ = 589	bi.bi = 16	b0.bi = 18	5 x (irr-C5-10) + 11 x (irr-C5-44) + 1 x (irr-C5-110)
vtx-C05-592-20-20	Δ = 592	bi.bi = 20	b0.bi = 20	2 x (irr-C5-10) + 8 x (irr-C5-44) + 1 x (irr-C5-55) + 2 x (irr-C5-110)
vtx-C05-592-23-21	Δ = 592	bi.bi = 23	b0.bi = 21	2 x (irr-C5-10) + 8 x (irr-C5-44) + 2 x (irr-C5-55) + 1 x (irr-C5-165)
vtx-C05-593-14-16	Δ = 593	bi.bi = 14	b0.bi = 16	23 x (irr-C5-10) + 8 x (irr-C5-44) + 1 x (irr-C5-132-h)
vtx-C05-594-29-23	Δ = 594	bi.bi = 29	b0.bi = 23	6 x (irr-C5-10) + 6 x (irr-C5-44) + 1 x (irr-C5-320-h) + 1 x (irr-C5-165)
vtx-C05-595-22-20	Δ = 595	bi.bi = 22	b0.bi = 20	10 x (irr-C5-10) + 7 x (irr-C5-44) + 2 x (irr-C5-55) + 2 x (irr-C5-132-h)
vtx-C05-596-18-18	Δ = 596	bi.bi = 18	b0.bi = 18	20 x (irr-C5-10) + 5 x (irr-C5-44) + 1 x (irr-C5-55) + 1 x (irr-C5-132-h) + 1 x (irr-C5-110)
vtx-C05-597-14-16	Δ = 597	bi.bi = 14	b0.bi = 16	30 x (irr-C5-10) + 3 x (irr-C5-44) + 2 x (irr-C5-110)
vtx-C05-597-17-17	Δ = 597	bi.bi = 17	b0.bi = 17	30 x (irr-C5-10) + 3 x (irr-C5-44) + 1 x (irr-C5-55) + 1 x (irr-C5-165)
vtx-C05-597-28-22	Δ = 597	bi.bi = 28	b0.bi = 22	14 x (irr-C5-10) + 5 x (irr-C5-44) + 2 x (irr-C5-132-h) + 1 x (irr-C5-320-h)
vtx-C05-597-30-24	Δ = 597	bi.bi = 30	b0.bi = 24	3 x (irr-C5-10) + 3 x (irr-C5-44) + 3 x (irr-C5-110) + 1 x (irr-C5-320-h)
vtx-C05-597-33-25	Δ = 597	bi.bi = 33	b0.bi = 25	3 x (irr-C5-10) + 3 x (irr-C5-44) + 1 x (irr-C5-55) + 1 x (irr-C5-110) + 1 x (irr-C5-320-h) + 1 x (irr-C5-165)
vtx-C05-598-26-22	Δ = 598	bi.bi = 26	b0.bi = 22	7 x (irr-C5-10) + 4 x (irr-C5-44) + 3 x (irr-C5-55) + 2 x (irr-C5-132-h) + 1 x (irr-C5-110)
vtx-C05-598-38-26	Δ = 598	bi.bi = 38	b0.bi = 26	7 x (irr-C5-10) + 4 x (irr-C5-44) + 2 x (irr-C5-132-h) + 1 x (irr-C5-220-h) + 1 x (irr-C5-165)
vtx-C05-599-22-20	Δ = 599	bi.bi = 22	b0.bi = 20	17 x (irr-C5-10) + 2 x (irr-C5-44) + 2 x (irr-C5-55) + 1 x (irr-C5-132-h) + 2 x (irr-C5-110)
vtx-C05-599-25-21	Δ = 599	bi.bi = 25	b0.bi = 21	17 x (irr-C5-10) + 2 x (irr-C5-44) + 3 x (irr-C5-55) + 1 x (irr-C5-132-h) + 1 x (irr-C5-165)
vtx-C05-599-36-26	Δ = 599	bi.bi = 36	b0.bi = 26	1 x (irr-C5-10) + 4 x (irr-C5-44) + 2 x (irr-C5-55) + 3 x (irr-C5-132-h) + 1 x (irr-C5-320-h)
vtx-C05-600-16-16	Δ = 600	bi.bi = 16	b0.bi = 16	38 x (irr-C5-10) + 2 x (irr-C5-44) + 1 x (irr-C5-55) + 2 x (irr-C5-132-h)
vtx-C05-600-18-18	Δ = 600	bi.bi = 18	b0.bi = 18	27 x (irr-C5-10) + 1 x (irr-C5-55) + 3 x (irr-C5-110)
vtx-C05-600-21-19	Δ = 600	bi.bi = 21	b0.bi = 19	27 x (irr-C5-10) + 2 x (irr-C5-55) + 1 x (irr-C5-110) + 1 x (irr-C5-165)
vtx-C05-600-32-24	Δ = 600	bi.bi = 32	b0.bi = 24	11 x (irr-C5-10) + 2 x (irr-C5-44) + 1 x (irr-C5-55) + 2 x (irr-C5-132-h) + 1 x (irr-C5-110) + 1 x (irr-C5-320-h)
vtx-C05-600-34-26	Δ = 600	bi.bi = 34	b0.bi = 26	1 x (irr-C5-55) + 4 x (irr-C5-110) + 1 x (irr-C5-320-h)
vtx-C05-600-37-27	Δ = 600	bi.bi = 37	b0.bi = 27	2 x (irr-C5-55) + 2 x (irr-C5-110) + 1 x (irr-C5-320-h) + 1 x (irr-C5-165)
vtx-C05-600-40-28	Δ = 600	bi.bi = 40	b0.bi = 28	3 x (irr-C5-55) + 1 x (irr-C5-320-h) + 2 x (irr-C5-165)
vtx-C05-601-12-14	Δ = 601	bi.bi = 12	b0.bi = 14	48 x (irr-C5-10) + 1 x (irr-C5-132-h) + 1 x (irr-C5-110)
vtx-C05-601-28-22	Δ = 601	bi.bi = 28	b0.bi = 22	21 x (irr-C5-10) + 1 x (irr-C5-132-h) + 2 x (irr-C5-110) + 1 x (irr-C5-320-h)
vtx-C05-601-30-24	Δ = 601	bi.bi = 30	b0.bi = 24	4 x (irr-C5-10) + 1 x (irr-C5-44) + 4 x (irr-C5-55) + 2 x (irr-C5-132-h) + 2 x (irr-C5-110)
vtx-C05-601-31-23	Δ = 601	bi.bi = 31	b0.bi = 23	21 x (irr-C5-10) + 1 x (irr-C5-55) + 1 x (irr-C5-132-h) + 1 x (irr-C5-320-h) + 1 x (irr-C5-165)
vtx-C05-601-33-25	Δ = 601	bi.bi = 33	b0.bi = 25	4 x (irr-C5-10) + 1 x (irr-C5-44) + 5 x (irr-C5-55) + 2 x (irr-C5-132-h) + 1 x (irr-C5-165)
vtx-C05-601-37-25	Δ = 601	bi.bi = 37	b0.bi = 25	15 x (irr-C5-10) + 3 x (irr-C5-44) + 4 x (irr-C5-132-h) + 1 x (irr-C5-220-h)
vtx-C05-601-39-27	Δ = 601	bi.bi = 39	b0.bi = 27	4 x (irr-C5-10) + 1 x (irr-C5-44) + 2 x (irr-C5-132-h) + 3 x (irr-C5-110) + 1 x (irr-C5-220-h)
vtx-C05-601-42-28-a	Δ = 601	bi.bi = 42	b0.bi = 28	5 x (irr-C5-10) + 2 x (irr-C5-44) + 3 x (irr-C5-132-h) + 2 x (irr-C5-320-h)
vtx-C05-601-42-28-b	Δ = 601	bi.bi = 42	b0.bi = 28	4 x (irr-C5-10) + 1 x (irr-C5-44) + 1 x (irr-C5-55) + 2 x (irr-C5-132-h) + 1 x (irr-C5-110) + 1 x (irr-C5-220-h) + 1 x (irr-C5-165)
vtx-C05-602-24-20	Δ = 602	bi.bi = 24	b0.bi = 20	25 x (irr-C5-10) + 1 x (irr-C5-44) + 3 x (irr-C5-55) + 3 x (irr-C5-132-h)
vtx-C05-603-45-29	Δ = 603	bi.bi = 45	b0.bi = 29	2 x (irr-C5-10) + 2 x (irr-C5-44) + 2 x (irr-C5-55) + 5 x (irr-C5-132-h) + 1 x (irr-C5-220-h)
vtx-C05-604-32-24	Δ = 604	bi.bi = 32	b0.bi = 24	12 x (irr-C5-10) + 5 x (irr-C5-55) + 4 x (irr-C5-132-h)
vtx-C05-604-41-27	Δ = 604	bi.bi = 41	b0.bi = 27	12 x (irr-C5-10) + 1 x (irr-C5-55) + 4 x (irr-C5-132-h) + 1 x (irr-C5-110) + 1 x (irr-C5-220-h)
vtx-C05-605-51-31	Δ = 605	bi.bi = 51	b0.bi = 31	6 x (irr-C5-10) + 5 x (irr-C5-132-h) + 1 x (irr-C5-220-h) + 1 x (irr-C5-320-h)
vtx-C05-613-17-19	Δ = 613	bi.bi = 17	b0.bi = 19	3 x (irr-C5-10) + 12 x (irr-C5-44) + 1 x (irr-C5-110)
vtx-C05-616-21-21	Δ = 616	bi.bi = 21	b0.bi = 21	9 x (irr-C5-44) + 1 x (irr-C5-55) + 2 x (irr-C5-110)
vtx-C05-616-24-22	Δ = 616	bi.bi = 24	b0.bi = 22	9 x (irr-C5-44) + 2 x (irr-C5-55) + 1 x (irr-C5-165)
vtx-C05-617-15-17	Δ = 617	bi.bi = 15	b0.bi = 17	21 x (irr-C5-10) + 9 x (irr-C5-44) + 1 x (irr-C5-132-h)
vtx-C05-618-30-24	Δ = 618	bi.bi = 30	b0.bi = 24	4 x (irr-C5-10) + 7 x (irr-C5-44) + 1 x (irr-C5-320-h) + 1 x (irr-C5-165)
vtx-C05-619-23-21	Δ = 619	bi.bi = 23	b0.bi = 21	8 x (irr-C5-10) + 8 x (irr-C5-44) + 2 x (irr-C5-55) + 2 x (irr-C5-132-h)
vtx-C05-620-19-19	Δ = 620	bi.bi = 19	b0.bi = 19	18 x (irr-C5-10) + 6 x (irr-C5-44) + 1 x (irr-C5-55) + 1 x (irr-C5-132-h) + 1 x (irr-C5-110)
vtx-C05-621-15-17	Δ = 621	bi.bi = 15	b0.bi = 17	28 x (irr-C5-10) + 4 x (irr-C5-44) + 2 x (irr-C5-110)
vtx-C05-621-18-18	Δ = 621	bi.bi = 18	b0.bi = 18	28 x (irr-C5-10) + 4 x (irr-C5-44) + 1 x (irr-C5-55) + 1 x (irr-C5-165)
vtx-C05-621-29-23	Δ = 621	bi.bi = 29	b0.bi = 23	12 x (irr-C5-10) + 6 x (irr-C5-44) + 2 x (irr-C5-132-h) + 1 x (irr-C5-320-h)
vtx-C05-621-31-25	Δ = 621	bi.bi = 31	b0.bi = 25	1 x (irr-C5-10) + 4 x (irr-C5-44) + 3 x (irr-C5-110) + 1 x (irr-C5-320-h)
vtx-C05-621-34-26	Δ = 621	bi.bi = 34	b0.bi = 26	1 x (irr-C5-10) + 4 x (irr-C5-44) + 1 x (irr-C5-55) + 1 x (irr-C5-110) + 1 x (irr-C5-320-h) + 1 x (irr-C5-165)
vtx-C05-622-27-23	Δ = 622	bi.bi = 27	b0.bi = 23	5 x (irr-C5-10) + 5 x (irr-C5-44) + 3 x (irr-C5-55) + 2 x (irr-C5-132-h) + 1 x (irr-C5-110)
vtx-C05-622-39-27	Δ = 622	bi.bi = 39	b0.bi = 27	5 x (irr-C5-10) + 5 x (irr-C5-44) + 2 x (irr-C5-132-h) + 1 x (irr-C5-220-h) + 1 x (irr-C5-165)
vtx-C05-623-23-21	Δ = 623	bi.bi = 23	b0.bi = 21	15 x (irr-C5-10) + 3 x (irr-C5-44) + 2 x (irr-C5-55) + 1 x (irr-C5-132-h) + 2 x (irr-C5-110)
vtx-C05-623-26-22	Δ = 623	bi.bi = 26	b0.bi = 22	15 x (irr-C5-10) + 3 x (irr-C5-44) + 3 x (irr-C5-55) + 1 x (irr-C5-132-h) + 1 x (irr-C5-165)
vtx-C05-624-17-17	Δ = 624	bi.bi = 17	b0.bi = 17	36 x (irr-C5-10) + 3 x (irr-C5-44) + 1 x (irr-C5-55) + 2 x (irr-C5-132-h)
vtx-C05-624-19-19	Δ = 624	bi.bi = 19	b0.bi = 19	25 x (irr-C5-10) + 1 x (irr-C5-44) + 1 x (irr-C5-55) + 3 x (irr-C5-110)
vtx-C05-624-22-20	Δ = 624	bi.bi = 22	b0.bi = 20	25 x (irr-C5-10) + 1 x (irr-C5-44) + 2 x (irr-C5-55) + 1 x (irr-C5-110) + 1 x (irr-C5-165)
vtx-C05-624-33-25	Δ = 624	bi.bi = 33	b0.bi = 25	9 x (irr-C5-10) + 3 x (irr-C5-44) + 1 x (irr-C5-55) + 2 x (irr-C5-132-h) + 1 x (irr-C5-110) + 1 x (irr-C5-320-h)
vtx-C05-625-13-15	Δ = 625	bi.bi = 13	b0.bi = 15	46 x (irr-C5-10) + 1 x (irr-C5-44) + 1 x (irr-C5-132-h) + 1 x (irr-C5-110)
vtx-C05-625-29-23	Δ = 625	bi.bi = 29	b0.bi = 23	19 x (irr-C5-10) + 1 x (irr-C5-44) + 1 x (irr-C5-132-h) + 2 x (irr-C5-110) + 1 x (irr-C5-320-h)
vtx-C05-625-31-25	Δ = 625	bi.bi = 31	b0.bi = 25	2 x (irr-C5-10) + 2 x (irr-C5-44) + 4 x (irr-C5-55) + 2 x (irr-C5-132-h) + 2 x (irr-C5-110)
vtx-C05-625-32-24	Δ = 625	bi.bi = 32	b0.bi = 24	19 x (irr-C5-10) + 1 x (irr-C5-44) + 1 x (irr-C5-55) + 1 x (irr-C5-132-h) + 1 x (irr-C5-320-h) + 1 x (irr-C5-165)
vtx-C05-625-34-26	Δ = 625	bi.bi = 34	b0.bi = 26	2 x (irr-C5-10) + 2 x (irr-C5-44) + 5 x (irr-C5-55) + 2 x (irr-C5-132-h) + 1 x (irr-C5-165)
vtx-C05-625-38-26	Δ = 625	bi.bi = 38	b0.bi = 26	13 x (irr-C5-10) + 4 x (irr-C5-44) + 4 x (irr-C5-132-h) + 1 x (irr-C5-220-h)
vtx-C05-625-40-28	Δ = 625	bi.bi = 40	b0.bi = 28	2 x (irr-C5-10) + 2 x (irr-C5-44) + 2 x (irr-C5-132-h) + 3 x (irr-C5-110) + 1 x (irr-C5-220-h)
vtx-C05-625-43-29-a	Δ = 625	bi.bi = 43	b0.bi = 29	3 x (irr-C5-10) + 3 x (irr-C5-44) + 3 x (irr-C5-132-h) + 2 x (irr-C5-320-h)
vtx-C05-625-43-29-b	Δ = 625	bi.bi = 43	b0.bi = 29	2 x (irr-C5-10) + 2 x (irr-C5-44) + 1 x (irr-C5-55) + 2 x (irr-C5-132-h) + 1 x (irr-C5-110) + 1 x (irr-C5-220-h) + 1 x (irr-C5-165)
vtx-C05-626-25-21	Δ = 626	bi.bi = 25	b0.bi = 21	23 x (irr-C5-10) + 2 x (irr-C5-44) + 3 x (irr-C5-55) + 3 x (irr-C5-132-h)
vtx-C05-626-27-23	Δ = 626	bi.bi = 27	b0.bi = 23	12 x (irr-C5-10) + 3 x (irr-C5-55) + 1 x (irr-C5-132-h) + 3 x (irr-C5-110)
vtx-C05-626-30-24	Δ = 626	bi.bi = 30	b0.bi = 24	12 x (irr-C5-10) + 4 x (irr-C5-55) + 1 x (irr-C5-132-h) + 1 x (irr-C5-110) + 1 x (irr-C5-165)
vtx-C05-626-39-27	Δ = 626	bi.bi = 39	b0.bi = 27	12 x (irr-C5-10) + 1 x (irr-C5-132-h) + 2 x (irr-C5-110) + 1 x (irr-C5-220-h) + 1 x (irr-C5-165)
vtx-C05-626-42-28	Δ = 626	bi.bi = 42	b0.bi = 28	12 x (irr-C5-10) + 1 x (irr-C5-55) + 1 x (irr-C5-132-h) + 1 x (irr-C5-220-h) + 2 x (irr-C5-165)
vtx-C05-627-21-19	Δ = 627	bi.bi = 21	b0.bi = 19	33 x (irr-C5-10) + 2 x (irr-C5-55) + 2 x (irr-C5-132-h) + 1 x (irr-C5-110)
vtx-C05-627-37-27	Δ = 627	bi.bi = 37	b0.bi = 27	6 x (irr-C5-10) + 2 x (irr-C5-55) + 2 x (irr-C5-132-h) + 2 x (irr-C5-110) + 1 x (irr-C5-320-h)
vtx-C05-627-40-28	Δ = 627	bi.bi = 40	b0.bi = 28	6 x (irr-C5-10) + 3 x (irr-C5-55) + 2 x (irr-C5-132-h) + 1 x (irr-C5-320-h) + 1 x (irr-C5-165)
vtx-C05-627-46-30	Δ = 627	bi.bi = 46	b0.bi = 30	3 x (irr-C5-44) + 2 x (irr-C5-55) + 5 x (irr-C5-132-h) + 1 x (irr-C5-220-h)
vtx-C05-628-31-23	Δ = 628	bi.bi = 31	b0.bi = 23	27 x (irr-C5-10) + 1 x (irr-C5-55) + 3 x (irr-C5-132-h) + 1 x (irr-C5-320-h)
vtx-C05-628-33-25	Δ = 628	bi.bi = 33	b0.bi = 25	10 x (irr-C5-10) + 1 x (irr-C5-44) + 5 x (irr-C5-55) + 4 x (irr-C5-132-h)
vtx-C05-628-42-28	Δ = 628	bi.bi = 42	b0.bi = 28	10 x (irr-C5-10) + 1 x (irr-C5-44) + 1 x (irr-C5-55) + 4 x (irr-C5-132-h) + 1 x (irr-C5-110) + 1 x (irr-C5-220-h)
vtx-C05-628-47-31	Δ = 628	bi.bi = 47	b0.bi = 31	1 x (irr-C5-55) + 3 x (irr-C5-132-h) + 1 x (irr-C5-110) + 2 x (irr-C5-320-h)
